id_utente,trip_id,subtrip_id,lat,long,instant_speed,altitude,time,subtrip_type
15198526663854,944510,435035,43.6334606,3.8336075,0.0,119,2024-03-04 17:56:38+00:00,Walking
15198526663854,944510,435035,43.6336159,3.8336271,0.74,119,2024-03-04 18:09:41+00:00,Walking
15198526663854,944510,435035,43.6340741,3.8336126,1.11,119,2024-03-04 18:10:32+00:00,Walking
15198526663854,944510,435035,43.6345023,3.8334169,1.19,121,2024-03-04 18:11:10+00:00,Walking
15198526663854,944510,435035,43.6347077,3.8328564,0.2,121,2024-03-04 18:14:37+00:00,Walking
15198526663854,944510,435035,43.6349708,3.8322141,14.92,121,2024-03-04 18:14:39+00:00,Walking
15198526663854,944510,435035,43.6353681,3.8318885,17.68,121,2024-03-04 18:14:41+00:00,Walking
15198526663854,944510,435035,43.6359281,3.8316381,10.66,121,2024-03-04 18:14:44+00:00,Walking
15198526663854,944510,435035,43.6363407,3.8313676,10.53,119,2024-03-04 18:14:48+00:00,Walking
15198526663854,944510,435035,43.6367937,3.8311707,9.74,119,2024-03-04 18:14:53+00:00,Walking
15198526663854,944510,435035,43.6372909,3.8309701,7.29,127,2024-03-04 18:15:11+00:00,Walking
15198526663854,944510,435035,43.6377278,3.8306309,11.34,127,2024-03-04 18:15:16+00:00,Walking
15198526663854,944510,435035,43.6381709,3.8301701,11.61,127,2024-03-04 18:15:21+00:00,Walking
15198526663854,944510,435035,43.638578,3.8296862,10.88,127,2024-03-04 18:15:26+00:00,Walking
15198526663854,944510,435035,43.6389081,3.8292625,9.09,127,2024-03-04 18:15:31+00:00,Walking
15198526663854,944510,435035,43.6392126,3.8287022,7.0,127,2024-03-04 18:15:39+00:00,Walking
15198526663854,944510,435035,43.6391437,3.8280487,5.51,127,2024-03-04 18:15:48+00:00,Walking
15198526663854,944510,435035,43.6389321,3.8274727,5.8,130,2024-03-04 18:16:23+00:00,Walking
15198526663854,944510,435035,43.6387021,3.8268274,11.03,130,2024-03-04 18:16:29+00:00,Walking
15198526663854,944510,435035,43.6384842,3.8262762,12.42,130,2024-03-04 18:16:33+00:00,Walking
15198526663854,944510,435035,43.6382443,3.8256406,10.49,130,2024-03-04 18:16:38+00:00,Walking
15198526663854,944510,435035,43.6380279,3.8250582,10.32,130,2024-03-04 18:16:43+00:00,Walking
15198526663854,944510,435035,43.6377667,3.8244325,9.81,130,2024-03-04 18:16:49+00:00,Walking
15198526663854,944510,435035,43.6375527,3.8238597,8.45,130,2024-03-04 18:16:55+00:00,Walking
15198526663854,944510,435035,43.637356,3.8232325,5.65,130,2024-03-04 18:17:03+00:00,Walking
15198526663854,944510,435035,43.6370867,3.8226861,4.7,145,2024-03-04 18:17:13+00:00,Walking
15269669381322,943789,434745,43.6141693,3.8825127,1.65,79,2024-03-04 06:43:21+00:00,Bus
15269669381322,943789,434745,43.6145386,3.8820356,1.66,73,2024-03-04 06:43:28+00:00,Bus
15269669381322,943789,434745,43.6145698,3.8819874,1.41,73,2024-03-04 06:43:37+00:00,Bus
15269669381322,943789,434745,43.6140898,3.8805485,6.9,77,2024-03-04 06:44:54+00:00,Bus
15269669381322,943789,434745,43.6146126,3.8798797,7.03,76,2024-03-04 06:45:04+00:00,Bus
15269669381322,943789,434745,43.6148055,3.8790555,7.79,75,2024-03-04 06:45:14+00:00,Bus
15269669381322,943789,434745,43.6147633,3.8783624,3.01,75,2024-03-04 06:45:29+00:00,Bus
15269669381322,943789,434745,43.6148588,3.8777378,-1.0,75,2024-03-04 06:46:17+00:00,Bus
15269669381322,943789,434745,43.614931,3.876567,2.62,74,2024-03-04 06:46:29+00:00,Bus
15269669381322,943789,434745,43.6149968,3.8759463,4.53,75,2024-03-04 06:46:39+00:00,Bus
15269669381322,943789,434745,43.6152015,3.8753073,2.87,75,2024-03-04 06:46:59+00:00,Bus
15269669381322,943789,434745,43.6154434,3.8746772,2.14,76,2024-03-04 06:47:24+00:00,Bus
15269669381322,943789,434745,43.6159812,3.8746267,2.87,76,2024-03-04 06:47:44+00:00,Bus
15269669381322,943789,434745,43.6164346,3.8746565,3.92,77,2024-03-04 06:47:59+00:00,Bus
15269669381322,943789,434745,43.6169401,3.8736758,10.91,77,2024-03-04 06:49:01+00:00,Bus
15269669381322,943789,434745,43.6168538,3.8727851,7.53,77,2024-03-04 06:49:11+00:00,Bus
15269669381322,943789,434745,43.6172113,3.8721212,5.37,77,2024-03-04 06:49:26+00:00,Bus
15269669381322,943789,434745,43.6173868,3.8713304,6.42,78,2024-03-04 06:49:51+00:00,Bus
15269669381322,943789,434745,43.6173345,3.8707113,2.82,77,2024-03-04 06:50:08+00:00,Bus
15269669381322,943789,434745,43.6173235,3.8713648,2.31,77,2024-03-04 06:50:11+00:00,Bus
15269669381322,943789,434745,43.6175377,3.8700886,3.57,79,2024-03-04 06:50:27+00:00,Bus
15269669381322,943789,434745,43.6189129,3.8694928,11.18,81,2024-03-04 06:50:50+00:00,Bus
15269669381322,943789,434745,43.6193492,3.8692872,6.19,81,2024-03-04 06:51:40+00:00,Bus
15269669381322,943789,434745,43.6203858,3.869292,12.93,83,2024-03-04 06:51:55+00:00,Bus
15269669381322,943789,434745,43.6268421,3.8659341,1.11,93,2024-03-04 06:54:30+00:00,Bus
15269669381322,943789,434754,43.6268421,3.8659341,0.0,93,2024-03-04 06:54:30+00:00,Walking
15269669381322,943789,434754,43.6266414,3.8664909,1.43,93,2024-03-04 06:55:13+00:00,Walking
