id_utente,trip_id,subtrip_id,lat,long,instant_speed,altitude,time,subtrip_type
14252434704690,937825,430779,43.6352686,3.8682309,5.17,110,2024-02-27 08:32:44+00:00,Biking
14252434704690,937825,430779,43.6347941,3.8681071,4.59,111,2024-02-27 08:32:55+00:00,Biking
14252434704690,937825,430779,43.634317,3.8682012,4.16,112,2024-02-27 08:33:10+00:00,Biking
14252434704690,937825,430779,43.6338503,3.868103,5.25,112,2024-02-27 08:33:19+00:00,Biking
14252434704690,937825,430779,43.6336103,3.8686588,4.51,111,2024-02-27 08:33:36+00:00,Biking
14252434704690,938154,430992,43.6338691,3.8690337,0.31,111,2024-02-27 15:29:01+00:00,Biking
14252434704690,938154,430992,43.6336045,3.868496,4.04,110,2024-02-27 15:29:53+00:00,Biking
14252434704690,938154,430992,43.6340223,3.8681949,5.16,110,2024-02-27 15:30:08+00:00,Biking
14252434704690,938154,430992,43.6349696,3.8682308,4.4,110,2024-02-27 15:30:28+00:00,Biking
14252434704690,938154,430992,43.6354359,3.8683162,5.87,110,2024-02-27 15:30:37+00:00,Biking
14252434704690,938154,430992,43.6358975,3.868183,6.1,110,2024-02-27 15:30:46+00:00,Biking
14252434704690,938154,430992,43.6363573,3.8677247,7.04,110,2024-02-27 15:30:55+00:00,Biking
14252434704690,938154,430992,43.6367744,3.8673528,6.95,110,2024-02-27 15:31:03+00:00,Biking
14252434704690,938154,430992,43.6371824,3.8669829,6.54,110,2024-02-27 15:31:11+00:00,Biking
14252434704690,938154,430992,43.637573,3.8666167,6.67,103,2024-02-27 15:31:19+00:00,Biking
14252434704690,938154,430992,43.6379849,3.866284,6.61,106,2024-02-27 15:31:27+00:00,Biking
14252434704690,938154,430992,43.6383793,3.8659273,6.7,109,2024-02-27 15:31:35+00:00,Biking
14252434704690,938154,430992,43.6387312,3.8655188,6.08,110,2024-02-27 15:31:43+00:00,Biking
14252434704690,938154,430992,43.6390872,3.8651303,5.56,112,2024-02-27 15:31:51+00:00,Biking
14252434704690,938154,430992,43.63947,3.8647718,6.04,114,2024-02-27 15:32:00+00:00,Biking
14252434704690,938154,430992,43.6398483,3.8644161,5.71,116,2024-02-27 15:32:09+00:00,Biking
14252434704690,938154,430992,43.6402531,3.8640656,5.84,117,2024-02-27 15:32:18+00:00,Biking
14252434704690,938154,430992,43.6406404,3.8637216,5.5,118,2024-02-27 15:32:27+00:00,Biking
14252434704690,938154,430992,43.6410712,3.8634392,5.84,120,2024-02-27 15:32:36+00:00,Biking
14252434704690,938154,430992,43.6413383,3.8628766,5.77,121,2024-02-27 15:32:45+00:00,Biking
14252434704690,938154,430992,43.6414524,3.862259,5.33,121,2024-02-27 15:32:54+00:00,Biking
14252434704690,938154,430992,43.6417884,3.8618154,5.22,120,2024-02-27 15:33:04+00:00,Biking
14252434704690,938154,430992,43.6422145,3.8615312,6.11,119,2024-02-27 15:33:12+00:00,Biking
14252434704690,938154,430992,43.642637,3.8612203,5.9,116,2024-02-27 15:33:21+00:00,Biking
14252434704690,938154,430992,43.6430771,3.8609147,6.64,115,2024-02-27 15:33:29+00:00,Biking
14252434704690,938154,430992,43.6435163,3.8606429,2.92,114,2024-02-27 15:33:46+00:00,Biking
14252434704690,938154,430992,43.6440035,3.8607554,5.28,112,2024-02-27 15:33:57+00:00,Biking
14252434704690,938154,430992,43.6443737,3.8611382,5.37,110,2024-02-27 15:34:07+00:00,Biking
14252434704690,938154,430992,43.6447518,3.8615686,5.56,108,2024-02-27 15:34:17+00:00,Biking
14252434704690,938154,430992,43.6451114,3.8619522,4.85,106,2024-02-27 15:34:27+00:00,Biking
14252434704690,938154,430992,43.6455172,3.8623387,5.07,106,2024-02-27 15:34:39+00:00,Biking
14252434704690,938154,430992,43.645915,3.8627172,5.97,102,2024-02-27 15:34:48+00:00,Biking
14252434704690,938154,430992,43.6463454,3.8630638,6.64,101,2024-02-27 15:34:56+00:00,Biking
